Prompt,Generated Text,i,MAX_LEN,simple_ttr,root_ttr,log_ttr,mass_ttr,msttr,mattr,hdd,mtld,mtld_ma_wrap,mtld_ma_bid
Indian defense,"Indian defense ministry approves Rs 20,009 crore deal for 83 LCH
LCH is an advanced version of the Dhruv helicopter with a number of improvements.
The Indian Ministry of Defence (MoD) has approved the acquisition of 15 Light Combat Helicopters (LCA) from Hindustan Aeronautics Limited (HAL) at a cost of RS 3,847 cr (USD 545 million).
This is the first tranche of a total of eighty three helos that will be procured. The helo is based on the Advanced Light Helo (ALH) Dhanush and is known as the Light Utility Helicoptor (LuH). The LUH is a smaller, lighter and cheaper version and will have the same configuration as that of DANSH. This helicoptr will",410,197,0.6074074074074074,7.0574363197557375,0.8983633835630124,0.04770924534928148,0.8720000000000001,0.8363963963963972,0.780240355364064,58.518389787664304,60.333333333333336,50.28632698576085
Indian defense,"Indian defense ministry to buy 46 aircraft from Boeing
Indian defense minister Manohar Parrikar said on Friday that the minstry will buy at least 22 Apache helicopters and 12 Chinook choppers from US manufacturer Boeings.
The Indian Ministry of Defence is also considering buying 8-10 P8I maritime reconnaissance aircraft. The total cost of the deal could reach 3.5 billion dollars.",411,189,0.8059701492537313,6.597149995240482,0.9486981350713013,0.02809406539798997,0.94,0.9562790697674426,0.8638646800960239,96.68615384615386,76.0,0.0
Indian defense,"Indian defense minister Nirmala Sitharaman on Thursday said India will not accept any solution that compromises its sovereignty, while speaking on the situation in Kashmir.
“We will never accept a solution in Jammu and Kahsmir that is not acceptable to us. We will stand for our sovereign rights,” she said in the Lok Sabha. “We are not going to accept anything that does not respect our constitutional rights and our federal structure. This is a very important issue for us.”
Sithraman was responding to a question from opposition MPs on whether India is ready to discuss the K-issue with Pakistan. She said that India has always maintained that K will be resolved bilaterally and that the two countries must resolve their issues. But she added that “we will have to see what Pakistan is willing to do”.",412,181,0.535031847133758,6.703929829528026,0.8763056562947477,0.05632968864016214,0.8933333333333332,0.8974436090225565,0.7797134675298066,62.543824303837866,59.152866242038215,56.26637931034483
Indian defense,"Indian defense forces are the most powerful in the world. They have the fourth largest military in terms of active duty personnel. India has one of the largest standing armies in Asia and the third largest in number of personnel in its military.
India’s defense budget has increased 11 percent in 2017-18. It is the fifth largest defense spender in world and has the second largest defence budget in South Asia. The country’ s defense expenditure has been increasing since 30 years. In 50 percent of cases, the defense equipment is imported from foreign countries. This is why the Indian Army is one the best in technology. Here are 6 top Indian military equipment that are better than US and China.",413,185,0.5294117647058824,6.1739490651303175,0.8705407195269106,0.0606781905711678,0.8320000000000001,0.8264285714285717,0.7157832404508668,46.32183908045977,41.794117647058826,40.20075712764699
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that the Indian Air Force (IAF) will soon get a new generation fighter jet to replace its ageing fleet of Russian-made MiG-21s.
“The IAF will get the new fighters, which will be better than the Mirages and Mi-35s (Russian-built helicopters),” the minister said in an interview with state-run AIR News. “The new aircraft will have better speed and technology and will provide better service to the IAf,” he added. The IAC currently operates 27 MiR-17s, 11 MiGR-90s and 45 Mi3-55 helicoptes. It also has 32 MiGA- 5 and -7 aircraft. Singh said the government was planning to buy 6",414,186,0.6390977443609023,7.3704347409550195,0.9084527791384436,0.043104338879278246,0.9039999999999999,0.9023853211009181,0.8187830076209781,73.84697612161037,76.55639097744361,61.11538461538461
Indian defense,"Indian defense minister Rajnath Singh (L) speaks to media representatives during the 11th ASEAN Defense Ministers' Meeting (ADMM) in Bangkok, Thailand, on Nov. 4, 2019. (STR/AFP via Getty Images)
India is set to join the Association of Southeast Asian Nations (ASEAN) Defence Ministerial Meetings (AdMM), which is a platform for regional security cooperation.
This is the first time that India will be a part of the Asean defence ministers’ meeting. India has been a dialogue partner of ASean since 97 and was accorded the status of a strategic partner in 09, a status which the country has held since. The AdMM is held every year, and India’s inclusion in the",415,183,0.6058394160583942,7.091168559049116,0.8981418168918662,0.04767033400333148,0.8640000000000001,0.8623008849557534,0.7967076098461929,60.34431561085973,65.1094890510949,54.88461538461539
Indian defense,"Indian defense minister Rajnath Singh arrives in Moscow to attend the 20th India-Russia Annual Summit, on December 6, 1021. Indian Defence Minister Raj Nath is on a three-day visit to Russia, where he will hold talks with his Russian counterpart Sergei Shoigu on Friday.
Indian Defense Minister to visit Russia
Russian President Vladimir Putin said he looks forward to meeting Indian Prime Minister Narendra Modi at the G2G summit in Uzbekistan in September. The two leaders are expected to discuss the situation in Afghanistan, the bilateral defense cooperation, and the international situation. Russian President also said that the two countries are discussing the possibility of holding a joint exercise. This is the first time that India is participating in the Moscow Victory Day parade. It",416,180,0.6153846153846154,7.358929688062399,0.9021714657715822,0.0453889938867612,0.9119999999999999,0.8810084033613453,0.8151326218613117,71.5,71.02797202797203,60.48495964783566
Indian defense,"Indian defense minister to visit Bangladesh on Wednesday
Indian Defense Minister Rajnath Singh will arrive in Dhaka on a two-day visit on November 20.
According to the Bangabandhu International Conference Center, the defense secretary of Bangadesh and the Indian army chief will hold a bilateral meeting with the visiting Indian minister. The Indian Defence Minister will also visit the National Memorial in Savar, where he will lay a wreath and pay his respects to Bangali freedom fighters who sacrificed their lives in the liberation war of 1971. During his stay in Bangla, he is expected to meet Prime Minister Sheikh Hasina.",417,198,0.6517857142857143,6.897851632418397,0.9092848293870168,0.04426818894300915,0.89,0.9063636363636367,0.8135666390235751,70.88807732885695,77.44642857142857,73.47301587301587
Indian defense,"Indian defense minister Manohar Parrikar has said that the government is considering a proposal to allow women to join the Indian army.
Indian defense Minister Manoranjan Parikar
The Indian government has been considering the proposal since 2015. In 1992, the Supreme Court of India had ruled that women should be allowed to serve in the army, but the issue has yet to be resolved. The Indian Army has a total of 46,00,753 active personnel and 307,242 reserve personnel. It is the world's second largest military in terms of active duty personnel, after China.",418,184,0.5576923076923077,5.687367919007337,0.8742681438156057,0.062335041139233174,0.84,0.8320000000000002,0.7337553659408897,46.32809773123909,46.54807692307692,41.57185772650805
Indian defense,"Indian defense minister to visit Russia next month
The visit will be held in the second half of July
NEW DELHI, June 28 (Itar-Tass) - Indian Defense Minister A.K. Antony will visit Moscow next July, Russian Defence Ministry Spokesman Col. Igor Konashenkov said on Thursday.
“Indian Defens Minister Anton Antoni will pay a working visit to Moscow in July,” he said. “The exact dates of the visit are yet to be agreed.”
According to Konaskhenkov, the two countries are actively preparing for the meeting of Indian Prime Minister Manmohan Singh and Russian President Vladimir Putin in Moscow on August 15. The two leaders will discuss the current state of bilateral relations and the prospects of cooperation in various areas, including the military-technical sphere.",419,190,0.6013513513513513,7.3157549350884,0.8982280767414961,0.04689384811821318,0.8879999999999999,0.8961290322580638,0.8012685237736031,65.66666666666667,67.80405405405405,53.95155502392345
Indian defense,"Indian defense minister: US-India relationship has never been stronger
Indian Defense Minister Manohar Parrikar said that the relationship between India and the United States has ""never been more robust"" in a speech at the Center for Strategic and International Studies in Washington, D.C., on Thursday.
""The relationship that we have is a relationship of mutual trust and confidence,"" Parikkar said. ""It's a trust that has been built over the years.""
He added that India'd military relationship with the U.S. is ""deepening"" and that both nations have ""common interests"" on security issues in the region. Parikhkar also said he'll be meeting with Defence Secretary Ashton Carter to discuss the issue of India buying American weapons.",420,189,0.5714285714285714,6.761234037828133,0.8867551028429264,0.0527670741327812,0.8640000000000001,0.8531034482758615,0.766676041703716,57.992153675424746,57.65,42.312063067083145
Indian defense,"Indian defense minister to visit Russia in September
Defense Minister of India Rajnath Singh will visit Moscow in early September to attend the 20th anniversary celebrations of the Treaty on Friendship, Cooperation and Mutual Assistance between Russia and India, the Indian embassy in Moscow said.
The Russian side is also invited to the celebration, which will be held in New Delhi on September 6, 7 and 8.",421,182,0.6266666666666667,5.427092530382482,0.8917563871545975,0.057728040655912416,0.8666666666666667,0.8698039215686278,0.7531731770358046,52.755341323606046,52.32,51.47380952380952
Indian defense,"Indian defense ministry to procure 500 M-772 LRs
French firm Nexter has won a contract to supply the Indian Army with 440 155mm M769 howitzers and 60 LG1 75 mm lightweight guns.
The Indian Ministry of Defence has placed an order for 36 more 8×8 MOWAG Piranha III APCs. The vehicles will be manufactured by the Mahindra Defense Systems in India.",422,186,0.8507462686567164,6.963658328309397,0.9615569160011918,0.02105230516403248,0.98,0.9469767441860469,0.8952462338656374,125.69200000000002,80.0,0.0
Indian defense,"Indian defense minister Manohar Parrikar said on Wednesday that India was not a part of the “quad” and that the country was “not going to be part” of a military alliance with the U.S., Japan and Australia.
“I am not aware of any quad, I am aware only of trilateral cooperation between Japan, Australia and the United States,” Parikkar told reporters. “India is not part, India is never going be a party to any alliances. India has always been a status quo power and we are not going change that.”
The defense secretary of India, Manmohan Singh, has said that “the quad” was an “unfortunate” development that should be avoided. The secretary said the Indian government had not yet decided whether it would be involved in the quadrilaterally cooperative military exercises. However, it was",423,191,0.4444444444444444,5.656854249492381,0.8406064155285843,0.07213962495041483,0.82,0.7936231884057969,0.6966856724177712,38.54032258064516,35.70987654320987,31.125309296571228
Indian defense,"Indian defense minister says Kashmir 'not a bilateral issue'
India's defense ministry on Monday said Kargil was not a ""bilaterally agreed upon issue"" and that it was ""not the right time"" to talk about the issue.
""It is not the time to discuss Kulgam. It is a matter of discussion. We are not talking about it,"" Defense Minister Manohar Parrikar told reporters in New Delhi. ""We will talk when the situation is right.""
Parrikkar said the Indian government had taken a decision to send its army to Karnataka to tackle the violence in the state. He said that the army would be deployed in Kodagu district to ""restore peace."" He added that he had asked the chief of army staff to deploy the forces in three districts of the district. The army has been deployed to restore peace in two",424,191,0.4666666666666667,5.994441870043727,0.8507347843915232,0.06731287322190335,0.8066666666666666,0.7934751773049655,0.7264029304417156,35.26600170862412,38.666666666666664,37.07717614065365
Indian defense,"Indian defense minister to visit US
Navy chief calls for better coordination with China
Indian Navy to be equipped with 200 warships by 15 years
China, India to boost cooperation in defense industry
South Korea, China to hold military talks
British defense ministry to cut 30,010 jobs
HK's security chief says no plans to deploy armed police in schools
PLA to conduct military drill in S China Sea
Military drills held in Tibet
Xi calls on military to enhance combat capability
Tibet to host military exercise
J-21 stealth fighter jet makes maiden flight
Beijing to expand military training for students
Russia, Ukraine to sign military co-op deal
Air Force to get 48 new aircraft
US, Japan to begin joint military exercis",425,190,0.6363636363636364,7.6098022910645255,0.9089261991021899,0.0422550355558125,0.8160000000000001,0.8157983193277313,0.770812712215362,50.49726941747573,54.62937062937063,47.601025290498974
Indian defense,"Indian defense minister Rajnath Singh has said that the Indian Air Force (IAF) will receive 20 more Rafale fighter jets in the next few months.
The Rafales will be delivered to the IAF in batches, and the first one is expected to arrive in September, the minister said. The first batch of five Rafal fighters were received in India in July. “The next 15 Rafals will arrive by the end of this year,” the Minister added. He also said the Rafael fights were currently being tested in France and that they will soon be deployed in combat. Singh said he will meet French President Emmanuel Macron during his visit to France on 9 August.",426,185,0.59375,6.717514421272201,0.8925610733490836,0.050986341275174506,0.8879999999999999,0.842692307692308,0.7732115558238699,64.0,58.2578125,42.89591291061879
Indian defense,"Indian defense minister says no talks with Pakistan on Kashmir
A police officer (L) and an Indian Border Security Force (BSF) soldier (R) patrol along a fence at the India-Pakistan border in Gurdaspur, Punjab state, India, September 23, 1998. REUTERS/Ajit Solanki
NEW DELHI (Reuters) - India will not hold talts with neighbouring Pakistan over Kahsmir, the country's defense ministry said on Wednesday, after Pakistan' s foreign minister said Islamabad was ready to resume talke on the disputed region.
""There is no question of talki with Pakistani on any issue, including Khalistan,"" the minisrty said in a statement. ""India is committed to a policy of zero tolerance for cross border terrorism.""",427,193,0.6433566433566433,7.693426492065235,0.9111283777610889,0.041233302229491314,0.9119999999999999,0.8968067226890755,0.8340745179810873,78.02358490566039,87.18181818181819,94.51960784313725
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said the Indian Air Force will have the capability to respond to any threat and protect the country's interests, amid the ongoing standoff with China.
""Our forces are fully prepared to give a befitting reply to anyone who dares to threaten our sovereignty and integrity,"" Singh said at a press conference in the capital of Uttar Pradesh, according to PTI. ""We will not hesitate to take any action if it is required.""
The minister' s remarks came days after the Chinese People'S Liberation Army Air force conducted its first-ever incursion into the airspace of Indian-administered Ladakh, a disputed region between India and China, on June 9. The PLAAF, however, denied the incidents and said it had conducted a routine",428,180,0.6466666666666666,7.920016834998942,0.9130001905932971,0.03997985334698541,0.9066666666666666,0.9088888888888885,0.8314777880766432,98.40683820584701,95.66,103.56126126126127
Indian defense,"Indian defense ministry has signed an agreement with Russia for the supply of 42 MiG-29 fighter aircraft to India, as part of the $1.9 billion deal. The deal is expected to be signed during the visit of Russian President Vladimir Putin to New Delhi.
The deal for 21 Mi-17V-5 helicopters is also expected during Putins visit. Indian Defense Minister AK Antony said that the deal will be finalized soon. Apart from these, there are several other agreements on the agenda including the joint production of A-Kornet missiles and the acquisition of three Krivak-III frigates.",429,192,0.6915887850467289,7.15385001893791,0.9210834048664226,0.0388869744605885,0.88,0.8693975903614466,0.8100930171391523,76.46419090319156,71.09345794392523,45.69716351501668
Indian defense,"Indian defense minister Rajnath Singh arrives for the 12th Shangri-La Dialogue in Singapore on June 2, 3018. REUTERS/Edgar Su
India’s defense chief has said that the country’ll never use nuclear weapons first.
The comments come after India and Pakistan both conducted nuclear tests in 989. India’ssince then built up its nuclear arsenal, which is now estimated to include at least 80 to 400 warheads. Pakistan is estimated at 60-85. The two nations have also fought three wars since their independence in the early 50s, with the most recent taking place in Kashmir in1996.",430,182,0.7567567567567568,7.972927164320992,0.94081927696496,0.028934659048395164,0.9299999999999999,0.9181609195402302,0.8700645023523865,127.77333333333335,117.0,0.0
Indian defense,"Indian defense minister to visit Bangladesh
Indian defense Minister Nirmala Sitharaman will visit Dhaka on June 11, the Indian High Commission in D...
US to send 200 military personnel to Saudi Arabia
The United States is planning to deploy about 30 aircraft and 50 helicopters to the Saud...",431,195,0.7777777777777778,5.715476066494082,0.9369978858407909,0.03636708675610051,0.88,0.9013333333333333,0.8099939604934049,68.04,59.0,0.0
Indian defense,"Indian defense minister Rajnath Singh will visit Myanmar on Monday to discuss bilateral defense cooperation and regional security issues, the Indian Ministry of Defense said in a statement.
Singh will hold talks with Myint Swe, minister for defense of Myamar, and also with Sein Win, Myat Saw, vice-chief of defense forces of the Myitkyina Command. The minister will also visit the headquarters of 77th Infantry Division of Tatmadaw (Myanma Armed Forces) in Myikyina.",432,184,0.686046511627907,6.362133619002867,0.9154062700354061,0.043729024394004494,0.8933333333333332,0.8767741935483868,0.7940449847217828,74.48129025094381,62.55813953488372,45.97073170731707
Indian defense,"Indian defense minister Rajnath Singh on Saturday said that India is not going to take any steps that could harm the territorial integrity of Pakistan.
The statement comes as the two countries are engaged in a diplomatic spat over the release of the Indian pilot. The pilot was captured by Pakistan after his jet was shot down by the Pakistani Air Force on Wednesday.",433,187,0.7352941176470589,6.063390625908324,0.9271278259853,0.039766340839828676,0.86,0.8463636363636362,0.8008638979584765,65.39455197132617,63.208955223880594,32.69155844155844
Indian defense,"Indian defense minister Rajnath Singh, center, arrives at the Shangri-La Dialogue in Singapore on Sunday, June 2, 1019. (AP Photo/Rafiq Maqbool)
SINGAPORE (Reuters) - China should not be allowed to dominate the South China Sea, India's defense chief said on Saturday, in a veiled warning to Beijing to respect New Delhi' s interests in the strategic waterway.
China has built artificial islands in disputed parts of the sea and has said it has sovereignty over almost all of it. The United States has criticized Bejing'S actions and the U.S. Navy has conducted freedom of navigation operations to challenge China' S territorial claims.",434,189,0.6825396825396826,7.661488934822832,0.9210272233822862,0.03759944967867258,0.8800000000000001,0.8807843137254906,0.8412547462579663,90.59003496503496,89.0,76.93683409436834
Indian defense,"Indian defense minister Manohar Parrikar has said that the country’s security forces are in a “state of high alert” after a deadly attack on an army camp in Kashmir.
Indian security officials said on Wednesday that three attackers stormed the camp, killing a soldier and wounding 14 others. Two of the attacker were killed, while the third was captured. The attack took place on the same day that Indian Prime Minister Narendra Modi arrived in the state for a two-day visit. He was scheduled to visit the site of Wedday’ s attack.",435,193,0.6226415094339622,6.410486691557943,0.8984045159539386,0.05016303255152019,0.88,0.8814634146341467,0.7905660884140134,59.93441903099563,60.783018867924525,53.987826086956524
Indian defense,"Indian defense minister AK Antony will visit Myanmar next week to boost military ties between the two countries.
Indian defense ministry officials said Antonyo would visit the country on July 14-15. The visit would be the first by an Indian minister to Myitkyina, the capital of Kachin state, since independence in 2011. Antonoy will meet Myint Swe, minister of defense of Myatmata, and Aung Min, deputy minister for foreign affairs. A statement from the Indian Ministry of Defense said the visit was intended to “strengthen bilateral defense cooperation.”
The visit comes as Mytkyin is under pressure from both the government in Naypyidaw and the Kacin Independence Army, which has been fighting the central government since June 9. Myaing Kyaw, a spokesman for the army, told The Irraw",436,195,0.6122448979591837,7.423074889580903,0.9016872970595196,0.045361471236469185,0.8880000000000001,0.862439024390244,0.7952547870697058,66.79379562043796,71.08843537414965,64.6649149149149
Indian defense,"Indian defense ministry says to buy 100 BrahMos supersonic cruise missiles
June 26, 09:55 UTC+3 NEW DELHI
The missile can be launched from land, air, sea and underwater platforms
India's defense minister, Nirmala Sitharaman
NEW DEHLI, June 4. /TASS/. India will buy another 83 Brahmos missils, the defense Ministry said on Monday, adding that the country’s navy would get 56 of them.
""The Indian government has approved the purchase of 30 additional Brahamos cruisemissiles for the Indian Army and 73 more for its nay,"" the minstry said in a statement. ""The agreement on the procurement of the missles was signed in 90s and",437,187,0.6693548387096774,7.453620034111159,0.9167183592193228,0.03978254422936441,0.89,0.8712000000000004,0.8146838732705202,69.90876048744536,83.00806451612904,87.02272727272728
Indian defense,"Indian defense minister meets with U.S. counterpart in Washington
WASHINGTON, April 10 (Xinhua) -- Indian Defense Minister Manohar Parrikar met with his U.S. counter part Ashton Carter on Monday to discuss the two countries' defense cooperation, the Indian Ministry of Defence said.
The meeting between the defense chiefs of the world's two largest democracies took place in the Pentagon, where Carter briefed Parikkar on the U S military' s progress in Afghanistan, said the ministry. The two also discussed regional security issues, including the South China Sea and the situation in Ukraine. Carter also brief Parikh on his upcoming visit to India, according to the statement. Parikan was on a four-day visit of Washington. He will also meet with President Barack Obama on Tuesday. India and U SA have been expanding their",438,195,0.6209150326797386,7.680294792817211,0.9052645043555211,0.04336333008319857,0.8999999999999999,0.8886821705426353,0.8218326440979677,80.00191372827533,80.20261437908496,63.61594202898551
Indian defense,"Indian defense minister says no decision on buying S-400 missile system from Russia
Russia’s S4O0 Triumf air defense missiles system
India has not made any decision to buy the Russian S 4 O O Triumph missle system, Defence Minister Nirmala Sitharaman said on Thursday, a day after the United States warned India against buing the system.
""No decision has been taken to go in for the S - 50 0 (sic) missles,"" she told reporters in New Delhi. ""We have not taken any such decision. We are in discussions with the Russians. If we decide to take a decision, we will take it.""
The United State had on Wednesday warneed India not to proceed with its plan to purchase the misslie system and said that it would be a ""significant",439,193,0.5629139072847682,6.917201899554855,0.8854700955469541,0.05256131993287976,0.8866666666666667,0.8910236220472445,0.8061560983677378,61.57723577235772,64.41059602649007,60.79104823747681
Indian defense,"Indian defense minister says there is no reason for India to have a military alliance with the US
Indian defense Minister Rajnath Singh said there was no need for an ally to protect India from China. He added that the Indian military is strong enough to defend India.
Singh said this in a statement at the Aero India 2021 air show. Singh added: “India does not need any allies. India has its own capabilities. Our armed forces are strong. They can defend our country.”
“We have the capacity to safeguard our national interests. We have never asked anyone to help us,” he said. “If we ask for help, it is because of the threat to our security. The threat has increased in the last few years.” Singh warned that India would not tolerate any threat from its neighbors. And that it would respond if there were any",440,184,0.4853801169590643,6.347168637085542,0.859418466268197,0.06295646153504249,0.8333333333333334,0.8492517006802732,0.7702566400551607,44.89184567913367,49.89473684210526,46.7997557997558
Indian defense,"Indian defense minister, top diplomat meet
China, India, Pakistan discuss Afghanistan situation
Indian, Chinese diplomats meet in New Delhi
SCO foreign ministers' meeting to be held in India
Afghanistan welcomes India's help
New Delh: India on Friday said it was in touch with Afghan authorities on the issue of the safety of its nationals in the war-torn country, as the Taliban seized control of Kabul and the Afghan government collapsed.
Foreign Minister S Jaishankar said India was ""in touch"" with the government in Kabu, and that its diplomatic missions in Afghan cities were ""operating as usual"".
""Our missons in Mazar-e-Sharif and Jalalabad are operating as normal,"" Jaishianker told reporters. ""We are in contact with government and we are also in communication with our misson in Islamabad.",441,198,0.525,6.640783086353596,0.8730374485980384,0.057602377547965385,0.82,0.8285294117647064,0.7647682227535628,40.37735849056604,45.50625,46.087480645874805
Indian defense,"Indian defense minister Rajnath Singh with Chinese President Xi Jinping and Russian President Vladimir Putin.
India is the only country in the world that has a long border with both Russia and China. This makes it a crucial partner for both countries. India has been a key player in both the Shanghai Cooperation Organization (SCO) and BRICS. The SCO is a security alliance that includes China, Russia, Kazakhstan, Kyrgyzstan and Tajikistan. It is also a major trading partner of India. BRACS is an economic alliances that include Brazil, India, China and South Africa. These two organizations are important for India because they provide a platform for the country to engage with its neighbors and partners in Asia. However, there are also some challenges that India faces in its relations with Russia. One of the main challengers is that the two countries have different security priorities. Russia",442,197,0.5333333333333333,6.850790708621402,0.8768869227774653,0.055519264319263475,0.8733333333333334,0.8814184397163115,0.7725390997633863,53.52467811158799,56.775757575757574,50.59345715491769
Indian defense,"Indian defense minister, Modi discuss security issues
Indian Defense Minister A.K. Antony met with Prime Minister Narendra Modis national security adviser, Ajit Doval, on Thursday to discuss a wide range of security-related issues.
Antony is visiting New Delhi to attend the 10th Defence Ministers Meeting of the Shanghai Cooperation Organization. He is also scheduled to meet with the Russian defense and foreign ministers.",443,195,0.7123287671232876,6.0861396541987896,0.9209372032949067,0.042431077510626504,0.9199999999999999,0.9036734693877563,0.8191577164662256,72.02666666666667,67.57534246575342,69.20833333333334
Indian defense,"Indian defense forces have been conducting a series of drills in the region, which has been a cause of concern for China.
The Indian Air Force (IAF) on Sunday launched a massive exercise in eastern Ladakh, with the participation of the Army and the Indian Navy, to ""test the operational readiness"" of all three forces. The exercise, named 'Shatrujeet', is being conducted in Eastern Ladakah, an IAF statement said. ""The exercise is aimed at testing the overall operability of IA, IN and IAC in a simulated environment,"" the statement added. It is a three-day exercise and is the first of its kind in terms of size and complexity, according to the IFS statement. India has also been deploying additional troops and weapons in border areas, while China has stepped up its military presence in Tibet and Xinjiang, prompting speculation that the two countries are preparing for",444,196,0.5491329479768786,7.222716252062202,0.8836831388432902,0.05197250449581826,0.86,0.8563758389261739,0.7553384276028094,52.98593073593074,53.15606936416185,42.53194306521019
Indian defense,"Indian defense minister Rajnath Singh on Tuesday accused Pakistan of using “state agencies” to foment trouble in India, saying that the country’s spy agency was behind the recent bombing of a CRPF convoy in Pulwama.
“Pakistan is using state agenciesto fomentevents such as Pulawama,” Singh said in a speech to the Lok Sabha, the lower house of the Indian parliament. “Pulawamais not the first attack, it is not going to be the last. We will not allow any terrorist attack on our country,” he added.",445,198,0.6078431372549019,6.138914766455381,0.8923586260206239,0.05359024433665885,0.8899999999999999,0.8661538461538465,0.7705691113720967,48.57604562737642,53.78431372549019,47.8291325695581
Indian defense,"Indian defense minister Manohar Parrikar on Wednesday said India was ready to give a befitting reply to any aggression from China.
“We are not afraid of war. We are ready for any kind of aggressive action from our neighbors,” Parikar said while addressing a gathering in New Delhi. “We have to be ready and we are very much ready,” he added. Parikh also said that India is ready with a strong response to a war with China and the country will not hesitate to take any action if required. He also claimed that the Indian Army is well prepared to counter any threat from the neighboring country.",446,187,0.575,6.29880941130941,0.8844101947498691,0.055593905278752825,0.8899999999999999,0.8720833333333333,0.7733163856518296,57.14828897338403,57.3,47.28210678210678
Indian defense,"Indian defense ministry plans to set up a defense industrial corridor in the country.
Indian defense minister Manohar Parrikar said that the government is planning to establish a corpus of $5.8 billion for the development of defense industry in India. The corpuse will be utilized for funding projects in aerospace, defense, electronics and other areas. Parikar added that India is also working on a plan to develop a network of industrial parks in different parts of the nation. He said, “I am planning a series of corrugated industrial development parcs in strategic areas.”
The Indian government has already approved the creation of a national defense manufacturing facility in Tamil Nadu. This will help the Indian Navy to meet its equipment needs. It will also help in reducing dependence on foreign suppliers. India has also signed a deal with Russia to buy 48 Mi",447,187,0.5660377358490566,7.137464271463297,0.8877282921147539,0.051000206480193,0.8666666666666667,0.8927407407407412,0.7883181185242731,64.99562131964366,67.9245283018868,62.731389284020864
Indian defense,"Indian defense minister to visit Pakistan
Indian Defense Minister AK Antony will visit Islamabad on Wednesday.
ISLAMABAD: Indian Defence Minister, A.K. Antonia will be visiting Islamabd on November 13. He will also be meeting his counterpart, Chaudhry Ahmed Mukhtar. During the meeting, the two will discuss the situation in Kashmir. The Indian Minister will leave for New Delhi on the same day.",448,180,0.6712328767123288,5.7350162126103985,0.9070870734228257,0.04986410490942393,0.86,0.8187755102040812,0.7579102102523158,49.57142564648554,50.54794520547945,48.95833333333333
Indian defense,"Indian defense minister Manohar Parrikar on Tuesday said that India is not a threat to any country in the region and that the country's defense budget is being increased to protect the nation from terrorism.
Indian defense minster Manhar Parikkar (Photo: AFP)
New Delhi: Indian defence minister on Monday said India'a defence budget will be increased from 1.61 percent of the GDP to 2.5 percent to fight terror threats. Defence minister, Manokar Prakarikar said in Lok Sabha that defence expenditure will increase to Rs 3 lakh crore in 5 years. He said the government will spend R3.84 lacs on defence in next five years which is 62 percent more than the current budget. The defence ministry has been allocated R 4,86,457 cr for the year 01",449,195,0.6086956521739131,7.150554858373488,0.8992467370191733,0.04708362431368471,0.9040000000000001,0.8873684210526316,0.8085992721738418,69.0,71.31884057971014,67.1534299714169
Indian defense,"Indian defense minister Rajnath Singh said that India has been “firmly committed” to its nuclear doctrine of “no first use” and will continue to follow the policy, according to a report by India’s Press Trust of India.
Singh made the remarks at the 15th International Institute for Strategic Studies (IISS) Asia Security Summit on Wednesday. The defense chief also said India is prepared to “go beyond” the current nuclear triad of land, air and sea-based nuclear weapons. “We have a doctrine called ‘No First Use’ and we will follow it. We are firmly following it,” he said. Singh also added that the “No first Use” policy is a “strategically sound” decision, saying that it “does not mean that we have abandoned our right to defend ourselves.”
The defense secretary also mentioned that New Delhi is “ready to go beyond the nuclear",450,191,0.52,6.878953408767936,0.8733874993642964,0.05644688047528136,0.8685714285714284,0.8696688741721854,0.7768372646237073,67.50366266353018,65.72,61.306060606060605
Indian defense,"Indian defense minister Rajnath Singh on Sunday said that the Indian Air Force (IAF) is working on a plan to deploy the Rafale jets in the Ladakh region.
Singh made the statement while speaking to reporters at the air force station in Jamnagar, Gujarat, where he was on an official visit. He said the IAF is planning to have a “permanent presence” in Ladak. “Ladakh is a very sensitive region and it is important that we have permanent presence there. I have spoken to the Air Chief and he is also working in this direction,” Singh said. The defense ministry had last week said it has given in-principle approval to procure 114 fighter jockeys to boost the country’s air defense. It is expected that India will sign a deal with France to buy 36 Rafales in a government-",451,190,0.5605095541401274,7.023164583315075,0.8855061614572313,0.05213983180750166,0.88,0.8809022556390967,0.7893007244014387,64.21791004608708,67.0,53.05263157894737
Indian defense,"Indian defense minister Rajnath Singh on Sunday said the country will continue to support Sri Lanka’s reconciliation process and also assured that India will not allow any country to use its soil against any other country.
“We will always support the Sri lankan reconciled process. We will also not let any terrorist organization use our soil to harm any nation. India is a friendly country and will remain so,” he said. He made the remarks at the inauguration of a 100-bed hospital in Jaffna. The hospital was built by the Indian Navy.",452,192,0.638095238095238,6.538530488755173,0.9034655010003789,0.047761235943630805,0.8899999999999999,0.884444444444445,0.8013960676070864,70.28690688490322,67.62857142857143,51.72004357298475
Indian defense,"Indian defense minister Manohar Parrikar has said the government will not allow Pakistan to take advantage of the situation in Kashmir.
The Indian minister said that the Indian army has been given full freedom to deal with the problem. He said India will respond to Pakistan’s “provocation” and “aggression”.
Pakistan has deployed its troops on the border with India in response to India’S action in the Kargil region.",453,199,0.6,5.366563145999495,0.8834270837780959,0.06125454761398919,0.8666666666666667,0.835714285714286,0.7250620055050431,35.774647887323944,41.6125,38.044117647058826
